'HAI,ESPEARE,PLAIN,ENGLISH,SIDE,Y,SIDE,I,NO,R,CAnJ,As,You,Like,It,The,Comedy,of,Errors,Hamlet
MERCUTIO,ACT,SCENE,PETER,NURSE,MERCUTIO,NURSE,MERCUTIO,NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE
ACT,SCENE,PETER,NURSE,MERCUTIO,NURSE,MERCUTIO,NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find
PETER,NURSE,MERCUTIO,NURSE,MERCUTIO,NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo
NURSE,MERCUTIO,NURSE,MERCUTIO,NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?
MERCUTIO,NURSE,MERCUTIO,NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO
NURSE,MERCUTIO,NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE
MERCUTIO,NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You
NURSE,MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak
MERCUTIO,Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well
Again,Mercutio,'s,offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO
offensive,sexual,innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE
innuendo,NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO
NURSE,MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO
MERCUTIO,rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO
rmn,NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO
NURSE,find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings
find,young,Romeo,?,ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks
ROMEO,NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt
NURSE,You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and
You,speak,well,MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO
MERCUTIO,MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE
MODERN,TEXT,NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO
NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE
NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE
NURSE,t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE
t,BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a
BENVOLIO,MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism
MERCUTIO,ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where
ROMEO,MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the
MERCUTIO,sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right
sings,speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word
speaks,thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word,is
thither,ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word,is,replaced
ROMEO,MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word,is,replaced,by
MERCUTIO,Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word,is,replaced,by,a
Exeunt,and,MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word,is,replaced,by,a,similar
MERCUTIO,BENVOLIO,ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word,is,replaced,by,a,similar,sounding,word
ACT,SCENE,NO,'EA,NURSE,a,malapropism,where,the,right,word,is,replaced,by,a,similar,sounding,word,with,a
NO,'EA,NURSE,a,malapropism,where,the,right,word,is,replaced,by,a,similar,sounding,word,with,a,completely,different
NURSE,a,malapropism,where,the,right,word,is,replaced,by,a,similar,sounding,word,with,a,completely,different,meaning,BENVOLIO
a,malapropism,where,the,right,word,is,replaced,by,a,similar,sounding,word,with,a,completely,different,meaning,BENVOLIO,Benvo
where,the,right,word,is,replaced,by,a,similar,sounding,word,with,a,completely,different,meaning,BENVOLIO,Benvo,rna,es
word,is,replaced,by,a,similar,sounding,word,with,a,completely,different,meaning,BENVOLIO,Benvo,rna,es,un,of,the
a,similar,sounding,word,with,a,completely,different,meaning,BENVOLIO,Benvo,rna,es,un,of,the,Nurse,by,saying,indite
word,with,a,completely,different,meaning,BENVOLIO,Benvo,rna,es,un,of,the,Nurse,by,saying,indite,instead,of,invite
completely,different,meaning,BENVOLIO,Benvo,rna,es,un,of,the,Nurse,by,saying,indite,instead,of,invite,MERCUTIO,ROMEO,MERCUTIO
different,meaning,BENVOLIO,Benvo,rna,es,un,of,the,Nurse,by,saying,indite,instead,of,invite,MERCUTIO,ROMEO,MERCUTIO,hide
BENVOLIO,Benvo,rna,es,un,of,the,Nurse,by,saying,indite,instead,of,invite,MERCUTIO,ROMEO,MERCUTIO,hide,her,promiscuity
Benvo,rna,es,un,of,the,Nurse,by,saying,indite,instead,of,invite,MERCUTIO,ROMEO,MERCUTIO,hide,her,promiscuity,speaking
of,the,Nurse,by,saying,indite,instead,of,invite,MERCUTIO,ROMEO,MERCUTIO,hide,her,promiscuity,speaking,go,there,ROMEO,MERCUTIO
saying,indite,instead,of,invite,MERCUTIO,ROMEO,MERCUTIO,hide,her,promiscuity,speaking,go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT
instead,of,invite,MERCUTIO,ROMEO,MERCUTIO,hide,her,promiscuity,speaking,go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO
MERCUTIO,ROMEO,MERCUTIO,hide,her,promiscuity,speaking,go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure
ROMEO,MERCUTIO,hide,her,promiscuity,speaking,go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?
MERCUTIO,hide,her,promiscuity,speaking,go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER
hide,her,promiscuity,speaking,go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE
speaking,go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee
go,there,ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT
ROMEO,MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO
MERCUTIO,Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR
Mercutlo,mockingly,MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;
MODERN,TEXT,NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE
NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a
NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a
NURSE,ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a
ROMEO,NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole
NURSE,his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month
his,pleasure,?,PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month,NURSE
PETER,NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER
NURSE,ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER,on
ROMEO,unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER,on,my
unto,thee,ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER,on,my,side
ACT,SCENE,NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER,on,my,side,NURSE,ROMEO
NO,FEAR,;,ffi,NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER,on,my,side,NURSE,ROMEO,you,MODERN
;,ffi,NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER,on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE
NURSE,ROMEO,a,whole,month,NURSE,for,kicks,PETER,on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE
ROMEO,a,whole,month,NURSE,for,kicks,PETER,on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a
a,whole,month,NURSE,for,kicks,PETER,on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike
NURSE,for,kicks,PETER,on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid
for,kicks,PETER,on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her
PETER,on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams
on,my,side,NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE
NURSE,ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO
ROMEO,you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE
you,MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO
MODERN,TEXT,NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT
NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO
NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO
NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO
NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO
NURSE,ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO
ROMEO,NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA
NURSE,a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE
a,gentlemanlike,offer,ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO
ROMEO,Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying
Bid,her,devise,pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest
pams,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means
NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose
ROMEO,NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO
NURSE,ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts
ROMEO,NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE
NURSE,ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO
ROMEO,ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE
ACT,SCENE,NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO
NO,'EA,NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE
NURSE,ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN
ROMEO,NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT
NURSE,malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE
malapropism,saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO
saying,protest,when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE
when,she,means,propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE
propose,ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER
ROMEO,efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon
efforts,NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!
NURSE,ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE
ROMEO,NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before
NURSE,ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and
ROMEO,mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace
mistress,NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT
NURSE,ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE
ROMEO,MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE
MODERN,TEXT,NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO
NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for
NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for
NURSE,ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for
ROMEO,NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the
NURSE,ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead
ROMEO,NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter
NURSE,ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?
ROMEO,NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO
NURSE,PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the
PETER,Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the,letter
Anon,!,NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the,letter,R
NURSE,Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the,letter,R,NURSE,ROMEO
Before,and,apace,ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the,letter,R,NURSE,ROMEO,NURSE
ACT,SCENE,NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m
NURSE,ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE
ROMEO,NURSE,for,the,dead,letter,?,ROMEO,the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE,They
NURSE,for,the,dead,letter,?,ROMEO,the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE,They,all
for,the,dead,letter,?,ROMEO,the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE,They,all,exit
letter,?,ROMEO,the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT
ROMEO,the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter
the,letter,R,NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET
NURSE,ROMEO,NURSE,PETER,I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE
ROMEO,NURSE,PETER,I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and
NURSE,PETER,I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER
PETER,I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o
I,'m,ready,NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE
NURSE,They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET
They,all,exit,MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT
MODERN,TEXT,ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE
ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters
ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters
ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters
ACT,SCENE,Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters
Enter,JULIET,JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your
JULIET,Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away
Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away,NURSE
Enter,NURSE,and,PETER,o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away,NURSE
o,NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away,NURSE,PETER,exits,JULIET,MODERN
NURSE,Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away,NURSE,PETER,exits,JULIET,MODERN,TEXT
Exit,PETER,JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away,NURSE,PETER,exits,JULIET,MODERN,TEXT,NURSE
JULIET,ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away,NURSE,PETER,exits,JULIET,MODERN,TEXT,NURSE,JULIET,NURSE
ACT,SCENE,ACT,SCENE,JULIET,enters,JULIET,your,man,away,NURSE,PETER,exits,JULIET,MODERN,TEXT,NURSE,JULIET,NURSE,JULIET
